date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:16:03	610/610	---M--	200	added ('OK')	text/plain	etag:%223e418d8-262-54d14ba8c6100%22	http://www.blairenglish.com/robots.txt		(from )
12:16:04	16119/16119	---M-Z	200	added ('OK')	text/html	etag:%223e418c4-3ef7-61da8f0f0a197-gzip%22	http://www.blairenglish.com/	E:/Blair/Blair/www.blairenglish.com/index.html	(from )
12:16:04	14208/14208	---M-Z	200	added ('OK')	text/html	etag:%223f0218a-3780-61da8f0e4baa3-gzip%22	http://www.blairenglish.com/mobile/index.html	E:/Blair/Blair/www.blairenglish.com/mobile/index.html	(from http://www.blairenglish.com/)
12:16:05	1406/1406	---M--	200	added ('OK')	image/x-icon	etag:%223e418bd-57e-54d14ba8c6100%22	http://www.blairenglish.com/favicon.ico	E:/Blair/Blair/www.blairenglish.com/favicon.ico	(from http://www.blairenglish.com/)
12:16:06	45761/45761	---M--	200	added ('OK')	text/css	etag:%223e418cb-b2c1-6091c6a0564f3%22	http://www.blairenglish.com/openingpage1.css	E:/Blair/Blair/www.blairenglish.com/openingpage1.css	(from http://www.blairenglish.com/)
12:16:08	14289/14289	---M-Z	200	added ('OK')	text/html	etag:%223f01b9f-37d1-61da8f0e8be02-gzip%22	http://www.blairenglish.com/extras/exercise_menu.html	E:/Blair/Blair/www.blairenglish.com/extras/exercise_menu.html	(from http://www.blairenglish.com/)
12:16:08	8402/8402	---M-Z	200	added ('OK')	text/html	etag:%223e40e10-20d2-6148bf060f9eb-gzip%22	http://www.blairenglish.com/articles/general_article_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/articles/general_article_selectionpage.html	(from http://www.blairenglish.com/)
12:16:09	11874/11874	---M-Z	200	added ('OK')	text/html	etag:%223f20502-2e62-614b627c2105e-gzip%22	http://www.blairenglish.com/teachers/teacher-article-worksheet-selectionpage.html	E:/Blair/Blair/www.blairenglish.com/teachers/teacher-article-worksheet-selectionpage.html	(from http://www.blairenglish.com/)
12:16:09	12204/12204	---M-Z	200	added ('OK')	text/html	etag:%223f01b9a-2fac-614a12fbf3208-gzip%22	http://www.blairenglish.com/extras/about_page.html	E:/Blair/Blair/www.blairenglish.com/extras/about_page.html	(from http://www.blairenglish.com/)
12:16:10	7506/7506	---M-Z	200	added ('OK')	text/html	etag:%223f01b9c-1d52-614a12fc1d1ea-gzip%22	http://www.blairenglish.com/extras/contact_page.html	E:/Blair/Blair/www.blairenglish.com/extras/contact_page.html	(from http://www.blairenglish.com/)
12:16:11	21785/21785	---M-Z	200	added ('OK')	text/html	etag:%223f2047c-5519-614b6157f3208-gzip%22	http://www.blairenglish.com/shop/the-shop.html	E:/Blair/Blair/www.blairenglish.com/shop/the-shop.html	(from http://www.blairenglish.com/)
12:16:12	8148/8148	---M--	200	added ('OK')	image/gif	etag:%223f01e3e-1fd4-54d1543c21c80%22	http://www.blairenglish.com/images/logos/logoname_240_130.gif	E:/Blair/Blair/www.blairenglish.com/images/logos/logoname_240_130.gif	(from http://www.blairenglish.com/)
12:16:27	87517/87517	---M--	200	added ('OK')	image/jpeg	etag:%223f01f29-155dd-54d1543ff2580%22	http://www.blairenglish.com/images/photos/yousay1.jpg	E:/Blair/Blair/www.blairenglish.com/images/photos/yousay1.jpg	(from http://www.blairenglish.com/)
12:16:27	103479/103479	---M--	200	added ('OK')	image/png	etag:%223f01f24-19437-54d1543ff2580%22	http://www.blairenglish.com/images/photos/youlearn1.png	E:/Blair/Blair/www.blairenglish.com/images/photos/youlearn1.png	(from http://www.blairenglish.com/)
12:16:27	197106/197106	---M--	200	added ('OK')	text/javascript	etag:9901247886713440860	http://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	E:/Blair/Blair/pagead2.googlesyndication.com/pagead/js/f.txt	(from http://www.blairenglish.com/)
12:16:28	103366/103366	---M--	200	added ('OK')	image/jpeg	etag:%223f01f25-193c6-54d1543ff2580%22	http://www.blairenglish.com/images/photos/youlisten.jpg	E:/Blair/Blair/www.blairenglish.com/images/photos/youlisten.jpg	(from http://www.blairenglish.com/)
12:16:29	9643/9643	---M-Z	200	added ('OK')	text/html	etag:%223e40e47-25ab-6148c50ddd676-gzip%22	http://www.blairenglish.com/articles/reading-articles/downloads/students-books-option-page.html	E:/Blair/Blair/www.blairenglish.com/articles/reading-articles/downloads/students-books-option-page.html	(from http://www.blairenglish.com/)
12:16:30	33152/33152	---M--	200	added ('OK')	image/png	etag:%223f01dfb-8180-55e78affeaf7b%22	http://www.blairenglish.com/images/images/a-website-image-blairexam.png	E:/Blair/Blair/www.blairenglish.com/images/images/a-website-image-blairexam.png	(from http://www.blairenglish.com/)
12:16:30	13237/13237	---M-Z	200	added ('OK')	text/html	etag:%223f00ff3-33b5-614952ce031aa-gzip%22	http://www.blairenglish.com/exercises/meetings/meetingselectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/meetings/meetingselectionpage.html	(from http://www.blairenglish.com/)
12:16:31	10311/10311	---M--	200	added ('OK')	image/gif	etag:%223f01e05-2847-54d1543c21c80%22	http://www.blairenglish.com/images/images/ebook-horizontal-student-1.gif	E:/Blair/Blair/www.blairenglish.com/images/images/ebook-horizontal-student-1.gif	(from http://www.blairenglish.com/)
12:16:31	4026/4026	---M--	200	added ('OK')	image/gif	etag:%223f01c64-fba-54d1543a39800%22	http://www.blairenglish.com/images/buttons/meetingbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/meetingbutton.gif	(from http://www.blairenglish.com/)
12:16:31	30787/30787	---M--	200	added ('OK')	image/png	etag:%223f01dfc-7843-55e67e6444254%22	http://www.blairenglish.com/images/images/a-website-image.png	E:/Blair/Blair/www.blairenglish.com/images/images/a-website-image.png	(from http://www.blairenglish.com/)
12:16:32	17859/17859	---M-Z	200	added ('OK')	text/html	etag:%223f00a11-45c3-61494a4233ce6-gzip%22	http://www.blairenglish.com/exercises/cv_interviews/cv_interview_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/cv_interviews/cv_interview_selectionpage.html	(from http://www.blairenglish.com/)
12:16:32	4827/4827	---M--	200	added ('OK')	image/gif	etag:%223f01c30-12db-54d1543a39800%22	http://www.blairenglish.com/images/buttons/cvjobbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/cvjobbutton.gif	(from http://www.blairenglish.com/)
12:16:33	11048/11048	---M-Z	200	added ('OK')	text/html	etag:%223f011dd-2b28-614954610abbf-gzip%22	http://www.blairenglish.com/exercises/numbers_figures/numbers_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/numbers_figures/numbers_selectionpage.html	(from http://www.blairenglish.com/)
12:16:33	5264/5264	---M--	200	added ('OK')	image/gif	etag:%223f01c6e-1490-54d1543a39800%22	http://www.blairenglish.com/images/buttons/num_figurebutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/num_figurebutton.gif	(from http://www.blairenglish.com/)
12:16:33	22532/22532	---M-Z	200	added ('OK')	text/html	etag:%223f00c2d-5804-6222e20a65d9c-gzip%22	http://www.blairenglish.com/exercises/emails/email_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/emails/email_selectionpage.html	(from http://www.blairenglish.com/)
12:16:34	4162/4162	---M--	200	added ('OK')	image/gif	etag:%223f01c39-1042-54d1543a39800%22	http://www.blairenglish.com/images/buttons/email1button.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/email1button.gif	(from http://www.blairenglish.com/)
12:16:34	12509/12509	---M-Z	200	added ('OK')	text/html	etag:%223f019bf-30dd-61497c22b68c8-gzip%22	http://www.blairenglish.com/exercises/telephone/telephone_english_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/telephone/telephone_english_selectionpage.html	(from http://www.blairenglish.com/)
12:16:35	3638/3638	---M--	200	added ('OK')	image/gif	etag:%223f01c74-e36-54d1543a39800%22	http://www.blairenglish.com/images/buttons/phonebutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/phonebutton.gif	(from http://www.blairenglish.com/)
12:16:35	10382/10382	---M-Z	200	added ('OK')	text/html	etag:%223f0127d-288e-6149763946ba1-gzip%22	http://www.blairenglish.com/exercises/presentations/presentations_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/presentations/presentations_selectionpage.html	(from http://www.blairenglish.com/)
12:16:36	4174/4174	---M--	200	added ('OK')	image/gif	etag:%223f01c77-104e-54d1543a39800%22	http://www.blairenglish.com/images/buttons/presen_button.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/presen_button.gif	(from http://www.blairenglish.com/)
12:16:36	10175/10175	---M-Z	200	added ('OK')	text/html	etag:%223f012f0-27bf-6149763a5bd45-gzip%22	http://www.blairenglish.com/exercises/projects/projects_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/projects/projects_selectionpage.html	(from http://www.blairenglish.com/)
12:16:36	3524/3524	---M--	200	added ('OK')	image/gif	etag:%223f01c7d-dc4-54d1543a39800%22	http://www.blairenglish.com/images/buttons/projectsbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/projectsbutton.gif	(from http://www.blairenglish.com/)
12:16:37	15829/15829	---M-Z	200	added ('OK')	text/html	etag:%223f00df4-3dd5-62276559239db-gzip%22	http://www.blairenglish.com/exercises/financial_english/financial_english_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/financial_english/financial_english_selectionpage.html	(from http://www.blairenglish.com/)
12:16:37	4035/4035	---M--	200	added ('OK')	image/gif	etag:%223f01c40-fc3-54d1543a39800%22	http://www.blairenglish.com/images/buttons/finanbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/finanbutton.gif	(from http://www.blairenglish.com/)
12:16:38	12853/12853	---M-Z	200	added ('OK')	text/html	etag:%223f01811-3235-61497b2886c38-gzip%22	http://www.blairenglish.com/exercises/social/travel_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/social/travel_selectionpage.html	(from http://www.blairenglish.com/)
12:16:38	3496/3496	---M--	200	added ('OK')	image/gif	etag:%223f01c95-da8-54d1543a39800%22	http://www.blairenglish.com/images/buttons/travel1button.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/travel1button.gif	(from http://www.blairenglish.com/)
12:16:39	11231/11231	---M-Z	200	added ('OK')	text/html	etag:%223f00e68-2bdf-6149516aac95b-gzip%22	http://www.blairenglish.com/exercises/geographical-english/geographical_english_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/geographical-english/geographical_english_selectionpage.html	(from http://www.blairenglish.com/)
12:16:39	4240/4240	---M--	200	added ('OK')	image/gif	etag:%223f01c52-1090-54d1543a39800%22	http://www.blairenglish.com/images/buttons/geobutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/geobutton.gif	(from http://www.blairenglish.com/)
12:16:40	10743/10743	---M-Z	200	added ('OK')	text/html	etag:%223f00ec9-29f7-6149522ec3d5f-gzip%22	http://www.blairenglish.com/exercises/job_work/job_work_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/job_work/job_work_selectionpage.html	(from http://www.blairenglish.com/)
12:16:40	4948/4948	---M--	200	added ('OK')	image/gif	etag:%223f01c57-1354-54d1543a39800%22	http://www.blairenglish.com/images/buttons/jobbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/jobbutton.gif	(from http://www.blairenglish.com/)
12:16:40	13073/13073	---M-Z	200	added ('OK')	text/html	etag:%223f00686-3311-61492fff82fc7-gzip%22	http://www.blairenglish.com/exercises/aviation-english/aviation-english-selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/aviation-english/aviation-english-selectionpage.html	(from http://www.blairenglish.com/)
12:16:41	3329/3329	---M--	200	added ('OK')	image/gif	etag:%223f01c19-d01-54d1543a39800%22	http://www.blairenglish.com/images/buttons/airbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/airbutton.gif	(from http://www.blairenglish.com/)
12:16:41	10956/10956	---M-Z	200	added ('OK')	text/html	etag:%223f2019d-2acc-61f13ab580d30-gzip%22	http://www.blairenglish.com/exercises/legal/legal_english_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/legal/legal_english_selectionpage.html	(from http://www.blairenglish.com/)
12:16:42	3609/3609	---M--	200	added ('OK')	image/gif	etag:%223f0217d-e19-61da8d6ae9989%22	http://www.blairenglish.com/images/buttons/legal1button.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/legal1button.gif	(from http://www.blairenglish.com/)
12:16:42	9883/9883	---M-Z	200	added ('OK')	text/html	etag:%223f00c91-269b-61494f19e967a-gzip%22	http://www.blairenglish.com/exercises/expressions/expressions_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/expressions/expressions_selectionpage.html	(from http://www.blairenglish.com/)
12:16:43	3554/3554	---M--	200	added ('OK')	image/gif	etag:%223f01c3e-de2-5d77ea3f266f5%22	http://www.blairenglish.com/images/buttons/expressbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/expressbutton.gif	(from http://www.blairenglish.com/)
12:16:43	14857/14857	---M-Z	200	added ('OK')	text/html	etag:%223f01b97-3a09-61497eb5c5199-gzip%22	http://www.blairenglish.com/exercises/verbs/verbs_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/verbs/verbs_selectionpage.html	(from http://www.blairenglish.com/)
12:16:43	4235/4235	---M--	200	added ('OK')	image/gif	etag:%223f01c9a-108b-54d1543a39800%22	http://www.blairenglish.com/images/buttons/verbsbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/verbsbutton.gif	(from http://www.blairenglish.com/)
12:16:44	19010/19010	---M-Z	200	added ('OK')	text/html	etag:%223f01810-4a42-6222d3994c2b4-gzip%22	http://www.blairenglish.com/exercises/social/social_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/social/social_selectionpage.html	(from http://www.blairenglish.com/)
12:16:44	4318/4318	---M--	200	added ('OK')	image/gif	etag:%223f01c8c-10de-54d1543a39800%22	http://www.blairenglish.com/images/buttons/socialeng1button.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/socialeng1button.gif	(from http://www.blairenglish.com/)
12:16:45	16556/16556	---M-Z	200	added ('OK')	text/html	etag:%223f0073a-40ac-614936a0760a9-gzip%22	http://www.blairenglish.com/exercises/business/business_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/business/business_selectionpage.html	(from http://www.blairenglish.com/)
12:16:45	3889/3889	---M--	200	added ('OK')	image/gif	etag:%223f01c23-f31-54d1543a39800%22	http://www.blairenglish.com/images/buttons/busibutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/busibutton.gif	(from http://www.blairenglish.com/)
12:16:46	10830/10830	---M-Z	200	added ('OK')	text/html	etag:%223f010dd-2a4e-614952d014681-gzip%22	http://www.blairenglish.com/exercises/negotiations/negotiations_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/negotiations/negotiations_selectionpage.html	(from http://www.blairenglish.com/)
12:16:46	3478/3478	---M--	200	added ('OK')	image/gif	etag:%223f01c6a-d96-54d1543a39800%22	http://www.blairenglish.com/images/buttons/negobutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/negobutton.gif	(from http://www.blairenglish.com/)
12:16:47	15443/15443	---M-Z	200	added ('OK')	text/html	etag:%223f0180f-3c53-614bda253d647-gzip%22	http://www.blairenglish.com/exercises/social/food_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/social/food_selectionpage.html	(from http://www.blairenglish.com/)
12:16:47	3413/3413	---M--	200	added ('OK')	image/gif	etag:%223f01c48-d55-54d1543a39800%22	http://www.blairenglish.com/images/buttons/fooddrinkbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/fooddrinkbutton.gif	(from http://www.blairenglish.com/)
12:16:47	11583/11583	---M-Z	200	added ('OK')	text/html	etag:%223f0193b-2d3f-61497c20769d7-gzip%22	http://www.blairenglish.com/exercises/technology_web/technology_web_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/technology_web/technology_web_selectionpage.html	(from http://www.blairenglish.com/)
12:16:48	3302/3302	---M--	200	added ('OK')	image/gif	etag:%223f01c8f-ce6-54d1543a39800%22	http://www.blairenglish.com/images/buttons/techbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/techbutton.gif	(from http://www.blairenglish.com/)
12:16:48	12098/12098	---M-Z	200	added ('OK')	text/html	etag:%223f0095a-2f42-614937559a97c-gzip%22	http://www.blairenglish.com/exercises/card_games/card_games_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/card_games/card_games_selectionpage.html	(from http://www.blairenglish.com/)
12:16:49	3690/3690	---M--	200	added ('OK')	image/gif	etag:%223f01c29-e6a-54d1543a39800%22	http://www.blairenglish.com/images/buttons/cardsbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/cardsbutton.gif	(from http://www.blairenglish.com/)
12:16:49	10153/10153	---M-Z	200	added ('OK')	text/html	etag:%223f2047b-27a9-614a12fe3b9b1-gzip%22	http://www.blairenglish.com/pronunciation/pronunciation-selectionpage.html	E:/Blair/Blair/www.blairenglish.com/pronunciation/pronunciation-selectionpage.html	(from http://www.blairenglish.com/)
12:16:50	3924/3924	---M--	200	added ('OK')	image/gif	etag:%223f01c7f-f54-54d1543a39800%22	http://www.blairenglish.com/images/buttons/pronunbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/pronunbutton.gif	(from http://www.blairenglish.com/)
12:16:50	12085/12085	---M-Z	200	added ('OK')	text/html	etag:%223f01b98-2f35-61497fec21960-gzip%22	http://www.blairenglish.com/exercises/writing/writing_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/exercises/writing/writing_selectionpage.html	(from http://www.blairenglish.com/)
12:16:50	3548/3548	---M--	200	added ('OK')	image/gif	etag:%223f01c9e-ddc-54d1543a39800%22	http://www.blairenglish.com/images/buttons/writingbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/writingbutton.gif	(from http://www.blairenglish.com/)
12:16:51	3443/3443	---M--	200	added ('OK')	image/gif	etag:%223f01c1c-d73-54d1543a39800%22	http://www.blairenglish.com/images/buttons/articlebutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/articlebutton.gif	(from http://www.blairenglish.com/)
12:16:51	3508/3508	---M--	200	added ('OK')	image/gif	etag:%223f01c8d-db4-54d1543a39800%22	http://www.blairenglish.com/images/buttons/teacherbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/teacherbutton.gif	(from http://www.blairenglish.com/)
12:16:52	9032/9032	---M-Z	200	added ('OK')	text/html	etag:%223f00660-2348-61492ee9bed3c-gzip%22	http://www.blairenglish.com/definitions/blair-english-definitions-page.html	E:/Blair/Blair/www.blairenglish.com/definitions/blair-english-definitions-page.html	(from http://www.blairenglish.com/)
12:16:52	3544/3544	---M--	200	added ('OK')	image/gif	etag:%223f01c32-dd8-54d1543a39800%22	http://www.blairenglish.com/images/buttons/definitionsbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/definitionsbutton.gif	(from http://www.blairenglish.com/)
12:16:53	45002/45002	---M-Z	200	added ('OK')	text/html	etag:%223f00685-afca-61497fec797a4-gzip%22	http://www.blairenglish.com/exercises/all-english-exercises.html	E:/Blair/Blair/www.blairenglish.com/exercises/all-english-exercises.html	(from http://www.blairenglish.com/)
12:16:53	3291/3291	---M--	200	added ('OK')	image/gif	etag:%223f01c1a-cdb-54d1543a39800%22	http://www.blairenglish.com/images/buttons/allbutton.gif	E:/Blair/Blair/www.blairenglish.com/images/buttons/allbutton.gif	(from http://www.blairenglish.com/)
12:16:54	74066/74066	---M-Z	200	added ('OK')	text/html	etag:%223f01b99-12152-614a12fcdc872-gzip%22	http://www.blairenglish.com/extras/Privacy_policy_page.html	E:/Blair/Blair/www.blairenglish.com/extras/Privacy_policy_page.html	(from http://www.blairenglish.com/)
12:16:54	9351/9351	---M--	200	added ('OK')	image/jpeg	etag:%223f01e69-2487-5544442b25c5c%22	http://www.blairenglish.com/images/photos/chris_site_photo2.jpg	E:/Blair/Blair/www.blairenglish.com/images/photos/chris_site_photo2.jpg	(from http://www.blairenglish.com/)
12:16:54	24/24	---M--	200	added ('OK')	text/javascript	etag:%223f01fc9-18-57aaf84ca3189%22	http://www.blairenglish.com/javascript/privacy.js	E:/Blair/Blair/www.blairenglish.com/javascript/privacy.js	(from http://www.blairenglish.com/)
12:16:55	30314/30314	---M--	200	added ('OK')	text/css	etag:%223e418d2-766a-61fdb952c44b1%22	http://www.blairenglish.com/openingpage1responsive.css	E:/Blair/Blair/www.blairenglish.com/openingpage1responsive.css	(from http://www.blairenglish.com/mobile/index.html)
12:16:56	2876/2876	---M--	200	added ('OK')	text/css	etag:%223f01f9e-b3c-54d15441daa00%22	http://www.blairenglish.com/javascript/SlickNav/slicknav.css	E:/Blair/Blair/www.blairenglish.com/javascript/SlickNav/slicknav.css	(from http://www.blairenglish.com/mobile/index.html)
12:16:56	3527/3527	---M--	200	added ('OK')	text/css	etag:%223f01ff4-dc7-54d15441daa00%22	http://www.blairenglish.com/javascript/slick-master/slick/slick.css	E:/Blair/Blair/www.blairenglish.com/javascript/slick-master/slick/slick.css	(from http://www.blairenglish.com/mobile/index.html)
12:16:57	10944/10944	---M-Z	200	added ('OK')	text/html	etag:%223f0217c-2ac0-61da8f0ecc548-gzip%22	http://www.blairenglish.com/mobile/extras/exercise_menu.html	E:/Blair/Blair/www.blairenglish.com/mobile/extras/exercise_menu.html	(from http://www.blairenglish.com/mobile/index.html)
12:16:57	5026/5026	---M-Z	200	added ('OK')	text/html	etag:%223f0200b-13a2-6148bf7bf8fd3-gzip%22	http://www.blairenglish.com/mobile/articles/general_article_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/articles/general_article_selectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
12:16:57	8289/8289	---M-Z	200	added ('OK')	text/html	etag:%223f20401-2061-614b61f259a91-gzip%22	http://www.blairenglish.com/mobile/teachers/teacher-article-worksheet-selectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/teachers/teacher-article-worksheet-selectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
12:16:58	9091/9091	---M-Z	200	added ('OK')	text/html	etag:%223f0217a-2383-614a12758d7f0-gzip%22	http://www.blairenglish.com/mobile/extras/about_page.html	E:/Blair/Blair/www.blairenglish.com/mobile/extras/about_page.html	(from http://www.blairenglish.com/mobile/index.html)
12:16:58	4436/4436	---M-Z	200	added ('OK')	text/html	etag:%223f0217b-1154-614a1275b54aa-gzip%22	http://www.blairenglish.com/mobile/extras/contact_page.html	E:/Blair/Blair/www.blairenglish.com/mobile/extras/contact_page.html	(from http://www.blairenglish.com/mobile/index.html)
12:16:59	10894/10894	---M-Z	200	added ('OK')	text/html	etag:%223f02189-2a8e-614b6157a732c-gzip%22	http://www.blairenglish.com/mobile/shop/the-shop.html	E:/Blair/Blair/www.blairenglish.com/mobile/shop/the-shop.html	(from http://www.blairenglish.com/mobile/index.html)
12:16:59	11052/11052	---M-Z	200	added ('OK')	text/html	etag:%223f01ba1-2b2c-614a12fc8ea57-gzip%22	http://www.blairenglish.com/extras/how-to-do-the-online-exercises.html	E:/Blair/Blair/www.blairenglish.com/extras/how-to-do-the-online-exercises.html	(from http://www.blairenglish.com/mobile/index.html)
12:17:00	18975/18975	---M-Z	200	added ('OK')	text/html	etag:%223f02095-4a1f-6222e20ac35bd-gzip%22	http://www.blairenglish.com/mobile/exercises/emails/email_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/exercises/emails/email_selectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
12:17:00	9100/9100	---M-Z	200	added ('OK')	text/html	etag:%223f020fb-238c-614953593a254-gzip%22	http://www.blairenglish.com/mobile/exercises/meetings/meetingselectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/exercises/meetings/meetingselectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
12:17:01	12802/12802	---M-Z	200	added ('OK')	text/html	etag:%223f02082-3202-614949245a49f-gzip%22	http://www.blairenglish.com/mobile/exercises/cv_interviews/cv_interview_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/exercises/cv_interviews/cv_interview_selectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
12:17:01	8441/8441	---M-Z	200	added ('OK')	text/html	etag:%223f02103-20f9-614953b466b83-gzip%22	http://www.blairenglish.com/mobile/exercises/numbers_figures/numbers_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/exercises/numbers_figures/numbers_selectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
12:17:02	15033/15033	---M-Z	200	added ('OK')	text/html	etag:%223f0213b-3ab9-6222d39996a23-gzip%22	http://www.blairenglish.com/mobile/exercises/social/social_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/exercises/social/social_selectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
12:17:02	11413/11413	---M-Z	200	added ('OK')	text/html	etag:%223f0213a-2c95-6149786da6035-gzip%22	http://www.blairenglish.com/mobile/exercises/social/food_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/exercises/social/food_selectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
12:17:02	8264/8264	---M-Z	200	added ('OK')	text/html	etag:%223f0214b-2048-61497cd830102-gzip%22	http://www.blairenglish.com/mobile/exercises/telephone/telephone_english_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/exercises/telephone/telephone_english_selectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
12:17:03	6399/6399	---M-Z	200	added ('OK')	text/html	etag:%223f02109-18ff-614976ad9340b-gzip%22	http://www.blairenglish.com/mobile/exercises/presentations/presentations_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/exercises/presentations/presentations_selectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
12:17:03	6096/6096	---M-Z	200	added ('OK')	text/html	etag:%223f0210d-17d0-614976aeb0a7f-gzip%22	http://www.blairenglish.com/mobile/exercises/projects/projects_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/exercises/projects/projects_selectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
12:17:04	11718/11718	---M-Z	200	added ('OK')	text/html	etag:%223f020e7-2dc6-6227655963182-gzip%22	http://www.blairenglish.com/mobile/exercises/financial_english/financial_english_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/exercises/financial_english/financial_english_selectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
12:17:04	8857/8857	---M-Z	200	added ('OK')	text/html	etag:%223f0213c-2299-6149786df55c1-gzip%22	http://www.blairenglish.com/mobile/exercises/social/travel_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/exercises/social/travel_selectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
12:17:05	6757/6757	---M-Z	200	added ('OK')	text/html	etag:%223f020ed-1a65-614950dba3049-gzip%22	http://www.blairenglish.com/mobile/exercises/geographical-english/geographical_english_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/exercises/geographical-english/geographical_english_selectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
12:17:05	6789/6789	---M-Z	200	added ('OK')	text/html	etag:%223f020f2-1a85-614951d659cfe-gzip%22	http://www.blairenglish.com/mobile/exercises/job_work/job_work_selectionpage.html	E:/Blair/Blair/www.blairenglish.com/mobile/exercises/job_work/job_work_selectionpage.html	(from http://www.blairenglish.com/mobile/index.html)
